Temperatura,Personas,Electrodomesticos,Consumo_kWh
21.119523025791967,4.0,15.0,55.8666737765838
30.66595643970738,4.0,7.0,46.62521996205982
21.742086550670976,5.0,15.0,57.32405845689932
29.426041660670585,3.0,6.0,38.723786427019135
25.378650631797598,5.0,16.0,65.43065071253321
14.47001273252578,1.0,13.0,33.89477592455721
18.32260783087446,2.0,12.497894736842106,41.26339239644598
22.540469707423792,5.0,10.0,49.48867686236028
21.24369077528053,1.0,8.0,30.49438404391556
20.48536038101302,5.0,6.0,40.660850547888856
23.04152717269701,4.0,10.0,45.46620839260575
23.40943571487185,2.0,15.0,51.38619192569364
20.0576605675856,5.0,5.0,36.176310651283536
22.713213202028307,2.0,7.0,33.22496152330264
27.859833687249186,1.0,11.0,37.57975696400584
19.206532817709554,4.0,6.0,37.85409718731872
15.337745525249224,5.0,10.0,42.36553465964009
16.269498990003946,5.0,15.0,55.75560729060922
21.19578259890138,4.0,18.0,56.4874982008347
30.24130813099442,4.0,15.0,54.42096546134893
21.89279866533224,2.0,20.0,59.86364557022984
20.10347725493892,4.0,5.0,34.415563395476305
15.49392631212994,3.0,11.0,34.80288112941759
22.12986078074147,2.0,19.0,51.19467196351911
21.89279866533224,2.0,9.0,38.39375320152839
24.754877839054373,5.0,13.0,56.53331029293323
18.34225698576596,5.0,15.0,45.28853585682836
28.471544592705527,1.0,5.0,30.04448162664085
23.54806270645807,3.0,6.0,29.68868702796016
23.83001233124591,5.0,8.0,46.04019993245095
17.407003430962646,2.0,14.0,37.25396642594345
16.404335124583394,2.0,11.0,37.16345927125703
21.89279866533224,3.0,11.0,51.054929841799066
25.759894889878524,3.0,11.0,46.22762518399919
17.93740087032942,4.0,14.0,46.66850436958471
16.668962803591327,5.0,19.0,55.34032234622423
18.04274277366493,5.0,13.0,49.94747729926501
21.89279866533224,2.9822105263157894,13.0,44.75037283835256
26.06569585316064,1.0,16.0,48.22200464286297
24.94001365088966,1.0,12.497894736842106,48.67568260480505
27.641654830672167,2.0,16.0,49.98330297903948
18.54097613457441,2.0,5.0,23.85968457360992
21.89279866533224,3.0,17.0,51.19755987737266
15.322348330943043,4.0,12.497894736842106,33.15483608887506
19.98790309171028,5.0,6.0,43.75904322673921
17.354032804411084,4.0,11.0,44.78899413723379
19.897757426803626,5.0,19.0,61.25737030406512
27.16572098238977,3.0,11.0,53.39078758996089
19.637632286836364,3.0,16.0,46.89484435265686
26.73202457493509,5.0,13.0,59.06912766729264
24.418598446225037,5.0,17.0,61.25983492906613
24.643779887734148,3.0,7.0,37.29053063145806
22.74236218264497,1.0,7.0,31.63104860745639
25.095533829501218,1.0,12.497894736842106,39.25073099162049
31.585235002953908,5.0,8.0,49.46852520176523
15.1761012269493,1.0,13.0,39.35385845930664
30.046828159796146,1.0,8.0,38.521580329489886
17.704952369940735,3.0,16.0,45.006627892976425
25.94220999333269,3.0,17.0,58.9988575473694
14.66305311108762,3.0,9.0,30.99254444792553
21.66993837304118,5.0,15.0,57.01715935418604
21.82553081604836,1.0,6.0,29.13202936269558
26.27905281107004,1.0,15.0,45.28441020691965
27.76424487492277,1.0,12.497894736842106,57.12274888161133
29.342103798282448,1.0,12.0,47.1419975059037
19.12336679898495,3.0,14.0,47.958443586655015
27.81285232114768,4.0,13.0,54.60637268938589
21.096864844117704,4.0,6.0,40.78633272517914
24.70228767422607,2.0,16.0,53.33117011581213
22.531815904330767,4.0,20.0,58.98512739107394
23.03806771009473,2.0,18.0,46.740004595473096
19.313715688552065,1.0,11.0,38.55738506756309
25.480743000314167,4.0,9.0,46.56292983517456
13.469814237322224,3.0,13.0,41.907010046933785
22.421960898701304,2.0,12.0,43.50023119853307
20.879503785545825,3.0,12.497894736842106,44.26747385916214
26.210247608606544,4.0,8.0,42.371747649007
21.130622232330463,5.0,8.0,42.44964077152934
21.32751969792989,4.0,14.0,52.85993158206532
20.96615119030025,1.0,18.0,47.76979230503191
24.81115936422651,5.0,11.0,51.78353367204603
21.141014164146853,3.0,16.0,41.49986893417229
24.32997530629553,1.0,15.0,41.676203257153865
16.88469406413232,4.0,6.0,36.81804070926834
18.084837236217723,1.0,13.0,33.58593016515692
16.75612747107445,2.0,8.0,37.82672709842996
25.9393866464774,4.0,20.0,62.220186544616645
16.347187110867313,2.0,13.0,38.50502206796488
32.77498400235001,2.0,18.0,59.98766390646755
21.89279866533224,3.0,17.0,54.89969707912737
17.384546080220996,5.0,12.497894736842106,59.97734211849629
25.572896886631348,2.0,11.0,42.2855677785703
27.62613043048737,1.0,13.0,45.26691531220298
22.752900603995823,2.0,11.0,41.994272793429786
21.598219908047565,2.0,8.0,39.45478900159157
23.23365833445273,3.0,19.0,58.83742224050833
21.78108964980509,5.0,14.0,52.31603712248114
26.66289483169012,4.0,15.0,53.48949329535865
21.89279866533224,3.0,19.0,48.80009966057353
22.3739343344366,3.0,8.0,39.98035569030615
24.00186587832376,5.0,7.0,47.394183925368864
28.109778324451835,4.0,14.0,53.45444310632695
21.13419224469044,4.0,20.0,59.9036929507962
19.309346396841903,2.0,17.0,45.347104388143975
22.29129839772111,1.0,5.0,30.31588773126269
23.347965628461072,2.0,13.0,41.7256534014285
19.200420185971865,5.0,5.0,35.422842880858866
18.574488208946327,3.0,14.0,45.93652530835652
19.87729938673613,1.0,12.0,36.478012304947015
24.337271246560057,4.0,14.0,50.10387010349466
27.71970789341108,3.0,12.0,46.22189915905517
19.734203231639984,5.0,9.0,40.985104293533205
21.618798028567426,4.0,12.497894736842106,55.46102046929104
15.229282922385773,4.0,18.0,46.33180452325966
26.030196832283902,3.0,10.0,43.74491242127706
17.364618375066556,1.0,20.0,48.02596609053172
26.372824607541222,3.0,10.0,45.9317389877374
21.89279866533224,4.0,10.0,52.03728098231342
23.303736327042053,1.0,15.0,42.15492135530842
21.89279866533224,3.0,16.0,48.07045361918378
27.573443326819422,1.0,5.0,31.805772605018667
20.828367262289504,3.0,18.0,50.9186292148725
34.36348954104078,3.0,7.0,44.31413761642474
28.027011925906457,5.0,12.0,56.52696439548812
12.002306814691442,1.0,6.0,23.161875018945576
22.03001669186621,5.0,14.0,49.64603890522986
18.01176923977045,2.0,14.0,45.36541878189695
24.192089773587828,1.0,15.0,39.89292428340369
19.049000368597063,2.0,16.0,41.92717204137198
24.463040757499588,2.9822105263157894,5.0,37.69179734813617
28.83756208974529,1.0,7.0,37.35843568201652
21.89279866533224,2.0,11.0,36.882490532982686
11.254577894298428,3.0,18.0,45.41116174085494
27.372014584759743,5.0,7.0,53.17275026630898
26.243643797020063,1.0,10.0,41.08807783888102
26.37298692909427,3.0,12.497894736842106,39.40884272108581
27.00233449199143,4.0,10.0,43.51914216602953
21.46573608392148,4.0,10.0,45.46083217122125
18.233365173786478,2.0,7.0,34.49836978821891
21.71747365718585,3.0,11.0,39.199397914294345
21.89279866533224,4.0,10.0,46.51249412256761
21.63377702760731,2.0,15.0,49.22833456895755
24.40672871976548,4.0,6.0,41.21921066411393
23.678204045936862,1.0,20.0,45.48451424852424
21.928220438024628,1.0,16.0,44.96332638573788
22.95480288624448,5.0,15.0,53.96334271648182
15.122358343614945,1.0,11.0,30.008767701840924
17.091866337435484,3.0,12.0,43.84121265131071
24.23115567543737,4.0,20.0,60.783388786992894
24.17138466201005,3.0,13.0,49.15750959586261
16.260155417192266,3.0,9.0,35.82502435368367
25.522062574501973,5.0,9.0,46.67377631734712
20.30318933383728,3.0,12.0,43.396258460911895
25.21983589463055,4.0,12.497894736842106,61.38916631126358
17.135338348729803,5.0,12.0,44.82743386598756
12.091707787920027,4.0,5.0,28.84015595538923
16.49555424181346,4.0,12.0,46.53768793596646
22.798354777735582,4.0,15.0,57.11249717336709
28.221396309812448,2.0,6.0,42.71805002959082
22.76557011626516,4.0,14.0,50.576562544347
24.20257041204042,4.0,6.0,42.95656012427637
21.89279866533224,1.0,13.0,37.68138192673624
19.468161181442127,5.0,15.0,51.21015643394897
28.14817434186312,1.0,5.0,32.403200192552234
29.848967713278316,1.0,15.0,50.19257229264322
25.70173155786832,4.0,12.497894736842106,60.04822344853064
20.767908257165782,2.0,12.0,38.49635041930449
19.09872781124508,1.0,17.0,42.639644291913626
21.89279866533224,5.0,11.0,49.29740757917467
22.96370872048716,3.0,17.0,53.9944768260977
23.433611858902736,2.0,18.0,50.51792066753083
22.474347330709065,5.0,6.0,41.71219809744419
21.879797577437326,1.0,12.497894736842106,45.791540423521866
22.0625375577748,2.9822105263157894,17.0,56.73073152418486
17.086292560806235,2.9822105263157894,8.0,34.01200753859453
22.28821578426361,3.0,17.0,52.37924608677511
20.092362748378424,4.0,15.0,44.61205879676192
29.76222238847407,5.0,19.0,69.49340419651674
21.569151767384817,1.0,5.0,27.715436991467367
17.72013132981457,4.0,13.0,53.38944902830352
14.957075819106006,2.0,6.0,30.003227457024508
15.80126295929292,4.0,12.497894736842106,50.0446167183414
24.561373337471977,1.0,14.0,45.36455304846824
24.523253615150256,4.0,15.0,54.41830663495559
26.856042925388884,1.0,10.0,37.880494314728445
18.93474972756228,5.0,20.0,57.32552224040645
28.61440461521306,4.0,12.497894736842106,44.35789166888495
33.60914831383511,1.0,9.0,37.77352819725007
30.45725324527103,2.0,12.0,50.29260095678229
17.312466404286987,3.0,15.0,47.13897425587906
30.22487601432508,3.0,5.0,41.667189899216105
29.055703665961325,4.0,16.0,59.86936149884814
32.138193947124165,3.0,8.0,49.74008256429019
20.607152161833724,4.0,12.497894736842106,38.95037915424875
11.341811086427876,3.0,15.0,40.843174890050825
23.74847058784778,2.0,16.0,55.13889186082344
16.731737491726097,1.0,6.0,27.73793439272307
20.16128905879462,4.0,12.0,39.540725380905805
24.9436481422876,5.0,17.0,59.44041596758391
20.034560858665355,2.0,8.0,37.77591530931178
15.702748216970129,2.0,12.0,37.38781334054578
18.393610788986663,3.0,13.0,43.32837824374885
21.89279866533224,2.0,12.0,41.91964108867775
24.436221218796295,3.0,19.0,56.21672813196831
20.364062375378225,5.0,7.0,43.22847989532803
17.43211379504666,1.0,12.0,39.56874785287293
19.8541617349406,1.0,16.0,42.67892251787533
27.32636757448004,5.0,5.0,44.00633479703261
23.22816717003897,2.9822105263157894,12.0,52.307112358571246
19.034916141900453,2.0,20.0,48.16824793191859
20.00043222909048,1.0,19.0,51.48748044713886
25.004192239270168,2.0,6.0,35.58555462162222
20.272347180727657,4.0,12.0,42.43819696150225
24.08889606469368,1.0,7.0,32.86684073268544
19.40043589873168,5.0,16.0,53.40114525236915
9.317890932785303,1.0,20.0,41.80340449856863
24.256778655054777,1.0,5.0,31.285222507962807
21.89279866533224,1.0,12.497894736842106,38.80226676560259
16.992837999429824,1.0,19.0,48.16490537367051
21.841226606681765,2.0,7.0,35.46489606770529
25.748887594769087,1.0,15.0,49.24272708491152
25.25601096589642,4.0,20.0,58.91888006790685
28.23775183446378,1.0,9.0,39.16954240297661
27.329721725107007,5.0,5.0,43.40079487749794
22.892755401005346,5.0,20.0,61.59622369252996
22.32072346881541,2.0,11.0,39.47114540866619
25.564920723667093,1.0,8.0,38.97047157012887
15.114400057198909,2.0,16.0,42.03914264204317
14.627847889169388,1.0,6.0,21.098884760756587
12.24166212157207,1.0,20.0,45.77430754709972
19.987509389067665,3.0,17.0,49.09281942625399
17.87633740166082,5.0,8.0,39.27948526598014
18.28633507466453,1.0,13.0,37.78324607556114
32.90084267231005,3.0,8.0,48.8323340375303
17.90678599851913,3.0,14.0,44.02106302212069
23.87779304387999,4.0,9.0,53.07521816330272
19.080505281638125,5.0,12.497894736842106,32.30494935546055
28.88850016026912,2.0,17.0,52.96446652263726
21.89279866533224,4.0,12.0,47.44834028588666
23.5579611895569,1.0,16.0,44.460663296556085
27.105601555643865,5.0,16.0,58.095790290586194
19.13382932079196,5.0,8.0,43.07017416555779
20.000126516757483,3.0,18.0,55.05545266437828
20.503834336393016,3.0,12.0,44.491522883686216
25.78042145732758,2.9822105263157894,5.0,43.98921504683124
27.27084088089486,5.0,6.0,50.55788524028324
18.047533126322108,5.0,5.0,34.280826919577656
20.514248690287005,3.0,11.0,47.19195573178492
28.607267062434858,2.0,10.0,42.71535630527696
21.34845483884429,4.0,7.0,42.53537815467599
19.57275223470409,2.9822105263157894,5.0,41.33290252919323
17.061692382994114,5.0,17.0,51.90185291052988
13.576614699609287,4.0,12.497894736842106,50.98336960721072
24.94139994008743,5.0,13.0,45.18756071141598
12.04235656793221,2.0,14.0,36.88410316666938
18.005200151297625,4.0,10.0,40.66044669401019
31.88868383774348,2.0,6.0,38.53733993608858
28.697228713165497,2.0,20.0,62.245532042696055
17.21740174851305,5.0,16.0,50.19463741976936
14.427644599594966,3.0,6.0,29.92296930325791
26.26317374899429,2.0,13.0,44.83919810006884
20.432662135917173,4.0,20.0,57.35029162246325
21.89279866533224,1.0,9.0,32.5989619260579
28.81211742259567,1.0,20.0,54.37968758382707
27.355423689596897,5.0,6.0,38.75111975436839
22.978085660678826,3.0,16.0,50.36190009974551
19.100921605247517,4.0,12.0,48.4088468978079
20.54059296528844,3.0,12.0,42.497216270215006
23.560777350336497,3.0,8.0,37.653253221800206
28.05725899054431,5.0,16.0,65.62440874176302
24.99877429487814,3.0,10.0,42.5570719477408
16.855976536710273,2.9822105263157894,14.0,47.24681345560679
16.58948569396329,5.0,7.0,43.9512847608814
22.62580211079833,4.0,14.0,50.50292477771769
14.658893566413902,2.0,7.0,30.0130413500382
14.581653304708803,5.0,8.0,32.76371142199626
27.210484718477023,3.0,15.0,55.72090184045358
23.194507765486467,1.0,7.0,27.655384875047996
24.67836419355539,4.0,5.0,34.70231153507969
22.51812047653849,2.0,6.0,32.31632823885186
15.696390155623712,1.0,16.0,42.13458061280336
31.148351811340227,1.0,7.0,35.37952915741288
17.802588941075268,2.0,15.0,42.12075000180516
24.47180461769611,2.0,18.0,50.89637895169836
19.763126684837864,1.0,14.0,40.49682860570218
35.29576958677602,2.0,8.0,47.32758561920146
21.26812958043637,4.0,18.0,56.60147479153388
23.768854794486096,5.0,20.0,64.40952777290858
25.133507233438493,2.9822105263157894,14.0,46.16402370608587
17.453488115968064,2.0,20.0,50.565627848873255
25.739685874588737,5.0,9.0,48.71764597258369
29.834155632199927,1.0,13.0,43.78157377809176
26.08249912111756,1.0,20.0,52.6797683585719
26.759730514442985,4.0,16.0,57.72758648845779
24.702150719638205,4.0,6.0,43.18093648760311
19.70104816508868,5.0,18.0,56.04603267251128
30.014986527414305,3.0,5.0,42.600646535245126
25.94218748338984,5.0,13.0,56.83549216578335
21.89279866533224,2.9822105263157894,9.0,44.41253372334022
21.46329500777019,2.0,18.0,45.61117719355154
26.24481069007757,5.0,12.0,54.15198444774204
18.77540404721669,4.0,9.0,43.83241336953724
11.677453069599286,2.0,19.0,45.72706980111526
22.80236286765283,4.0,20.0,64.20017627531386
19.75776922153942,5.0,6.0,44.725524848180015
17.15716568743794,5.0,12.497894736842106,38.85389950820533
29.83239553671966,4.0,14.0,62.772981269390975
13.47245731549267,2.0,20.0,42.84514029488357
23.9720735485785,5.0,14.0,55.246521428641394
19.224430804947023,2.9822105263157894,16.0,46.72266593683235
26.77451318331882,2.0,12.497894736842106,54.167835352630256
22.72963222359185,3.0,10.0,43.84152820988082
18.33157199555091,5.0,11.0,41.347529721037965
15.76029831466541,3.0,17.0,45.550869050361456
16.45655980771692,2.0,13.0,38.58108233667336
27.322281924684997,2.0,12.0,42.27192248922709
28.25951452756019,3.0,9.0,43.83048001499749
24.06730323418703,2.9822105263157894,19.0,56.82876599192063
26.033678946556453,1.0,19.0,56.25912562689163
20.42037130757536,5.0,15.0,55.74352397642109
18.10198391551928,4.0,17.0,48.9370580183101
9.163303916125557,1.0,11.0,25.81634368550145
24.57746253399176,1.0,20.0,50.2409227775943
20.26474245389188,2.0,6.0,29.73176806318429
31.246676877421443,5.0,12.0,57.52361187389215
22.213215258669987,5.0,12.0,50.620263572952965
19.78724240964845,5.0,11.0,50.772810072569584
18.53742115379305,1.0,14.0,39.99174066033788
31.99431500882083,3.0,18.0,64.85401659018684
26.562582676335666,1.0,16.0,49.74198333079376
16.127352733001985,5.0,7.0,39.60163711439986
16.240608627319354,1.0,12.497894736842106,41.70618303557316
27.45218341110637,4.0,10.0,49.13947246412889
20.733893917820964,4.0,12.0,47.291997372031815
19.09233674889913,4.0,7.0,35.741937385371386
19.567759231840657,2.0,7.0,32.485092104435466
16.00987740093174,1.0,11.0,32.602321510004046
10.75732421919495,2.9822105263157894,12.0,32.77273562407873
23.781170313549477,2.0,12.0,42.33940771621745
30.610096791634483,1.0,18.0,51.5912812676049
19.02061568484783,4.0,20.0,61.4002309220804
14.206703684462298,4.0,16.0,38.72618528412264
28.86597700472128,2.0,18.0,59.30809305264182
25.72664210749714,3.0,14.0,49.37362284735059
14.194737810609997,4.0,6.0,33.86279282455159
26.497462370294024,3.0,6.0,43.3031726527072
17.872773470173797,3.0,10.0,47.11395317546021
23.63828245487148,5.0,5.0,45.18452879182696
27.96893616993046,3.0,16.0,52.81461142611939
15.543192466504852,4.0,20.0,59.01420321783638
23.914768058470692,4.0,18.0,60.38924448881512
20.096764180521,2.9822105263157894,14.0,44.287493185014654
24.261396181034318,3.0,8.0,39.64222837207405
22.4095100296886,2.0,7.0,37.32172747182022
26.29588005758793,2.0,18.0,50.95439055910285
16.15146172151216,2.0,12.497894736842106,36.17593665541306
19.32726248185148,3.0,16.0,49.1069548676674
14.487688164014877,2.0,7.0,29.472737122085896
21.362211807458863,4.0,16.0,53.75790032692306
19.698240846512657,3.0,12.497894736842106,38.37297176480538
16.96819418010118,3.0,12.0,46.30390673032024
18.04104147677929,4.0,16.0,49.76590157604964
25.38891246696359,4.0,12.0,51.53092066765377
13.932409344986114,1.0,13.0,24.608600831550284
21.17495163312442,1.0,11.0,36.92372343869732
24.594446592398143,5.0,7.0,43.12046921970098
22.58524594718167,3.0,16.0,50.99015584653918
25.9476695198608,3.0,12.0,47.15017197225448
17.313490161679642,4.0,6.0,37.19850260413599
22.51803191233949,2.9822105263157894,17.0,54.73971901446389
16.361231071589852,5.0,7.0,37.845004711592566
22.76264019571605,3.0,16.0,52.32291231446445
18.02333317465963,3.0,12.0,37.33776464026883
21.88321701919866,3.0,7.0,36.61674507673927
24.00047994852272,2.0,14.0,43.85476751482433
22.06562675629448,5.0,12.497894736842106,45.62156569980409
25.687928199518296,3.0,17.0,59.21985970498663
24.65169651032493,5.0,6.0,44.64077127073136
22.050762083883797,5.0,16.0,56.18782420243976
16.756802241910794,1.0,17.0,42.39262279535618
24.51242424670231,4.0,18.0,62.35293956759412
25.77951686000699,3.0,8.0,40.8038599990378
28.218829373860025,1.0,12.0,47.78532164783899
20.404811805205725,2.0,10.0,39.85596551624882
21.499785502924187,2.9822105263157894,11.0,46.08708922847119
24.062657746960163,2.9822105263157894,5.0,35.28097692725555
24.603943260135757,4.0,6.0,40.14045476897209
23.06427180388293,4.0,6.0,38.95996967605191
19.385543421151542,3.0,20.0,56.66684942515416
24.93208963533173,2.0,12.497894736842106,42.34141609489716
23.5611617145688,4.0,17.0,52.464831671290746
16.485384282249726,5.0,19.0,59.15336912753331
24.885445696429272,3.0,14.0,45.98829204297304
20.526451276954443,1.0,8.0,38.97327841560032
20.774045987323305,5.0,16.0,53.77333491140548
19.561983234627487,2.0,15.0,44.113098546584496
19.207013249952123,4.0,19.0,61.85817044590705
22.06772279707631,2.0,12.497894736842106,37.01617940527012
17.052418344650658,5.0,7.0,42.21534191265221
21.954119655105565,3.0,6.0,37.06179806772739
21.89279866533224,1.0,20.0,50.96201537556065
24.86892774722864,2.0,14.0,41.65552544656244
11.0223559946194,1.0,12.497894736842106,35.22359154642811
32.11321534134656,5.0,8.0,55.304156869364064
20.534964433838937,2.0,8.0,32.49151824483244
27.846549483705537,1.0,15.0,47.59939658328115
19.70288096729191,5.0,14.0,50.36464808383072
23.550305602293072,4.0,7.0,42.647439390985056
18.38333272170617,4.0,6.0,39.26303051410024
21.89279866533224,4.0,17.0,48.0176563852423
21.792792665774133,3.0,11.0,46.6205926686035
16.55563107111282,3.0,6.0,30.86334858198235
23.90525855767281,3.0,8.0,40.26755111849736
16.8784097867594,3.0,5.0,27.36366524749913
27.32573231841738,2.0,12.497894736842106,35.36954720201184
14.75400743349795,2.0,9.0,31.14199318632102
22.29172553013528,1.0,12.497894736842106,36.31946236322739
7.120296280275472,1.0,14.0,24.32872800762091
23.01877970445472,2.9822105263157894,19.0,54.49215241125293
29.518187002362,4.0,19.0,62.49074018419289
23.885620957419373,5.0,19.0,58.65452593567424
18.608652380163758,3.0,19.0,55.1964470814402
19.374641347385296,1.0,18.0,46.62118448596011
22.645434767303957,1.0,18.0,46.430734592855735
17.970182768479408,1.0,12.0,39.14290432864736
20.398341284315,5.0,12.497894736842106,46.99648977371645
14.956687571890203,5.0,9.0,39.5870833743267
24.34900509497232,5.0,14.0,60.49235252650695
8.938142159160012,1.0,14.0,26.89574019613181
11.531249435985636,2.0,11.0,29.854569992756627
26.7281647744138,2.0,12.497894736842106,54.30232716946475
21.94927370166303,4.0,15.0,56.53845985166253
22.306138778515987,2.0,19.0,46.10307979687608
12.891175770523905,3.0,7.0,27.79218233214736
27.572913643698,1.0,6.0,32.764731948241874
17.942668827280265,4.0,12.497894736842106,36.663100877867166
30.248628276524528,4.0,10.0,50.72330190165616
18.27595314966603,1.0,10.0,33.18666313805402
9.16157646253368,2.0,18.0,43.750536602735
28.569938360839775,2.0,11.0,47.17651346867619
21.89279866533224,3.0,12.0,48.51236122640442
31.00915046534485,2.0,6.0,37.65897620073683
20.14245239195983,4.0,5.0,31.184838289637025
18.43838588127964,5.0,12.497894736842106,57.35401702571007
23.301807221294496,2.0,18.0,53.43894897079733
17.517729565342538,4.0,17.0,52.49493503570905
19.05310315610662,1.0,8.0,31.08651356373008
16.127777070645266,5.0,15.0,48.67801956082965
28.778617162293344,5.0,17.0,59.23871048692191
24.199872164332568,4.0,18.0,60.775335622513765
18.423726436620345,2.0,17.0,45.2665796983131
16.75005419374141,3.0,5.0,31.5674055249947
23.484084225418517,2.0,18.0,57.031991918801765
18.638828540276528,2.0,12.497894736842106,44.05654470196407
18.31878764526017,4.0,10.0,41.76649355886104
20.148709654915876,4.0,15.0,47.82501159223472
29.096510338206844,2.0,20.0,59.454667824402605
14.443928360075518,3.0,10.0,37.16538323291402
23.41160566653909,1.0,7.0,27.857753154373544
21.30773665402759,3.0,6.0,33.63057812640489
29.03828587982409,4.0,5.0,44.10785088959862
19.272336882808133,5.0,15.0,50.337619623020416
24.602434586711272,2.9822105263157894,13.0,50.06030750765656
24.7858453301636,2.0,9.0,34.339827493191166
24.599803360404994,4.0,10.0,51.7683897061937
17.879472302849294,2.0,10.0,35.08798489942832
21.61815981812627,2.9822105263157894,18.0,54.518988106444695
23.445839116898167,2.0,7.0,31.93188092140693
19.139382908740217,2.0,6.0,28.01953265482849
22.574732739078662,2.0,8.0,33.482966458180336
24.973587144545576,4.0,5.0,41.80880547883944
26.479073502728877,5.0,9.0,51.610614028443024
27.766317856104664,5.0,13.0,56.47063038173295
25.0548760229785,5.0,16.0,60.92374685903887
23.611515395892173,1.0,19.0,55.71431880276157
21.091820433553547,2.0,12.497894736842106,36.16788540707758
16.32420148306361,2.0,20.0,52.01487574022236
18.127666225117395,5.0,14.0,45.49604396975303
23.08640527494153,3.0,12.497894736842106,54.84745294194836
18.51341947367389,1.0,5.0,25.21329364955199
20.106844369752523,2.9822105263157894,5.0,29.04941080685278
28.96793212962209,3.0,7.0,47.86116371301112
29.585837676264006,3.0,20.0,64.13389425916331
28.533099072608195,4.0,19.0,60.948025198686494
16.266837817269682,1.0,12.0,36.40553293714101
26.12463204080549,3.0,16.0,55.13213314576006
17.712904587921464,1.0,5.0,21.249536158802304
24.14871593306906,3.0,10.0,41.85910076608942
19.07274043352753,5.0,8.0,40.31903159503341
21.66523993006833,2.0,15.0,44.45372551562982
28.10691056760141,4.0,13.0,54.37701803477796
29.78946542691115,3.0,20.0,65.15751470726245
24.00762081257753,1.0,9.0,29.878953474839975
20.783761320988813,5.0,18.0,54.73716853289535
22.22192033034428,3.0,5.0,35.511444141546214
22.463127131732087,2.0,19.0,55.995361758847054
24.847878671737163,5.0,10.0,50.23930203841247
24.584408221657064,5.0,5.0,42.41336505240311
26.887735939596567,4.0,10.0,47.95340922650143
27.146467952924937,4.0,5.0,36.69253217706863
20.020976668952542,1.0,10.0,33.067271369741974
15.71056361766366,2.0,15.0,39.90859773831429
17.380742577541508,1.0,20.0,51.15397183434539
24.6054895401397,2.0,5.0,35.443649204870034
26.17144824225377,4.0,13.0,54.72597615129721
14.971048580224842,5.0,11.0,41.526004205548674
21.102297455001985,5.0,12.0,54.28124328900088
27.649917847104145,2.0,20.0,61.05523374161436
25.261886145489683,2.0,14.0,45.32782315195746
25.444852819509837,5.0,7.0,43.15194780983144
18.85064393120949,1.0,12.497894736842106,37.32398740984907
29.45069831097618,1.0,17.0,49.96090425432521
21.708282423044235,5.0,8.0,47.35555245268692
22.1729968893288,5.0,14.0,53.107183852032
15.865821884828769,1.0,11.0,33.37492747030056
16.24521689373627,1.0,16.0,40.74399120843921
27.820469205366276,2.0,17.0,46.79181422045746
20.18858564241544,1.0,10.0,36.352233103359424
26.376464719163444,3.0,16.0,55.01552501330004
13.281515779252656,2.0,17.0,47.41515639023443
28.429353426912428,3.0,20.0,63.3803944798179
25.07444236767684,3.0,18.0,58.47293184712349
18.861522459766174,3.0,16.0,47.97593675985345
30.76858457096481,2.0,10.0,49.00237817448087
19.057222413000183,2.0,8.0,29.624772362903077
21.89279866533224,4.0,19.0,58.53869105203413
16.374880028299778,3.0,20.0,50.30259251579961
22.958039171403247,4.0,7.0,42.97722667190914
30.613383620283027,1.0,18.0,54.16510811221735
22.3076059718357,1.0,14.0,44.87283630478301
21.89279866533224,2.0,19.0,61.712900609482645
28.123627910307068,2.0,12.497894736842106,47.50042120221838
24.34925523130636,4.0,17.0,56.61148995064796
31.16148345775625,2.0,19.0,55.50913230406048
25.713676328353703,2.9822105263157894,11.0,50.27934680377244
30.726279620005045,5.0,9.0,52.86498175378299
16.04730970015957,2.0,9.0,37.495827136371645
14.461009667544356,1.0,12.0,28.13289684662337
22.532727309221265,3.0,7.0,34.66954767647126
25.774780970716563,1.0,5.0,35.30790921223946
26.65101751779148,2.9822105263157894,6.0,30.94653817825904
9.952939017437116,1.0,18.0,40.16884917538158
19.75606632382984,1.0,13.0,33.51203229048034
21.194358408199225,1.0,18.0,45.2131423411803
20.39694210943484,2.0,12.497894736842106,47.1650352602325
13.021377694595405,2.0,18.0,40.75019663801964
21.89279866533224,4.0,17.0,60.392553906334825
19.945958301777907,1.0,18.0,40.09336344425409
21.314186121520297,5.0,14.0,50.44198071851479
21.518468259575688,4.0,13.0,50.658739826370585
18.159312247098867,3.0,11.0,41.50446613401608
15.001864988372336,3.0,7.0,37.17601497671987
33.68640084374195,5.0,15.0,71.7653395369569
27.57828026798525,2.0,7.0,35.502106089315845
26.19856176248684,4.0,9.0,46.943476127286736
15.532324337156751,3.0,9.0,38.97103083333924
20.98073421420252,5.0,6.0,40.71821234589032
24.491371762857845,1.0,9.0,42.92817866889626
23.907873744935856,3.0,17.0,52.02689703224025
14.306114878644523,2.0,9.0,32.29964134728862
16.873513884911244,2.0,11.0,34.01975731155809
25.748136435974505,4.0,16.0,54.30991548865712
26.37588014121644,1.0,15.0,47.33922775609811
22.50957142884139,5.0,15.0,52.753411381605126
24.082230567080675,2.0,12.0,50.16323343658953
30.255622532053728,1.0,15.0,48.53348380518392
14.469945666895567,3.0,17.0,44.66169957565359
18.474292883812545,2.0,16.0,44.6711579823967
22.41246242225214,5.0,17.0,57.02875556004878
26.972516943098583,4.0,20.0,63.88826899421262
23.82518648912108,2.0,19.0,59.148943351677225
